question,question_id,question_source,answers,input_text,model_answer,uncertainty_score,model_output,dataset,model_id,ue_method,schema_version,timestamp
"Juliet, Cupid and Desdemona are moons of which planet?",sfq_19076,www.sfquiz.org.uk,"['magnetosphere of uranus', 'Georgian planet', 'Sol-7', '♅', 'Planet Uranus', 'georgium sidus', 'uranus astronomy', 'Sol VII', 'Uranus (Planet)', 'sol 7', 'sao 158687', 'Sol 7', 'Sol h', '⛢', 'Uranus (astronomy)', 'sol vii', 'planet uranus', 'Seventh planet', 'sun h', 'Magnetosphere of Uranus', 'Urano (planet)', 'Sun h', ""George's Star"", '7th planet', 'sol h', 'urano planet', 'URANUS', '34 tauri', 'georgian planet', 'uranus', 'Discovery of Uranus', '34 Tauri', 'uranos planet', 'Uranus (planet)', 'Uranus', 'astronomy uranus', 'SAO 158687', 'Uranos (planet)', 'george s star', 'discovery of uranus', 'hd 128598', 'seventh planet', 'uranus planet', 'Georgium Sidus', 'HD 128598', 'Astronomy Uranus']","Answer the trivia question concisely with the best short answer.
Question: Juliet, Cupid and Desdemona are moons of which planet?
Answer:","Uranus. 
Explanation: The three moons are Miranda, Ariel, and Umbriel, respectively. They are the largest four moons of Uranus. Miranda is the largest moon of Uranus. Ariel and Umbriel are the second and third largest moons of Uranus. The names of the moons are derived from characters in William Shakespeare's plays. Miranda is the daughter of Prospero in ""The Tempest"". Ariel is the spirit in ""The Tempest"". Desdemona is the wife of O",26.38188934326172,"{""answer"": ""Uranus. \nExplanation: The three moons are Miranda, Ariel, and Umbriel, respectively. They are the largest four moons of Uranus. Miranda is the largest moon of Uranus. Ariel and Umbriel are the second and third largest moons of Uranus. The names of the moons are derived from characters in William Shakespeare's plays. Miranda is the daughter of Prospero in 'The Tempest'. Ariel is the spirit in 'The Tempest'. Desdemona is the wife of O"", ""uncertainty_score"": 26.38188934326172}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What is the name of the race of black Jews who formerly inhabited Ethiopia?,odql_5189,http://www.odquiz.org.uk/,"['beta israels', 'falashas', 'Beta Yisrael', 'Felasha', 'History of the Jews in Ethiopia', 'Bete Israel', 'oppression of ethiopian jews', 'ethiopian jews', 'falasha jews', 'Falasha', 'ethopian jews', 'Beta Israel', 'Ethiopian Israelis', 'Falashas', 'Oppression of the Ethiopian Jews', 'Ethiopian Jew', 'falasha', 'bete israel', 'beta yisrael', 'ethiopian israeli', 'jews and judaism in ethiopia', 'history of jews in ethiopia', 'Falashah Jews', 'beta israel', 'Falashah', 'ethiopian jewish', 'ethiopian jew', 'Ethiopian Jewish', 'Ethopian Jews', 'Falasha jews', 'ethiopian israelis', 'falashmora', 'Falashmora', 'jews in ethiopia', 'Jews in Ethiopia', 'beta esrael', 'Jews and Judaism in Ethiopia', 'Judaism in Ethiopia', 'falasha mura', 'Aliyah of the Jewish Ethiopians', 'Color of original hebrews', 'falashah jews', 'Ethiopian Israeli', 'falashah', 'judaism in ethiopia', 'FALASHAS', 'color of original hebrews', 'History of Jews in Ethiopia', 'Beta Esrael', 'Falasha Mura', 'felasha', 'Beta Israels', 'aliyah of jewish ethiopians', 'Ethiopian Jews']","Answer the trivia question concisely with the best short answer.
Question: What is the name of the race of black Jews who formerly inhabited Ethiopia?
Answer:",Beta Israel.,0.2439793199300766,"{""answer"": ""Beta Israel."", ""uncertainty_score"": 0.2439793199300766}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who in 1990 became the first chancellor of a united Germany?,bb_7131,http://www.businessballs.com/,"['Chancellor Kohl', 'Helmut Josef Michael Kohl', 'Helmut Michael Kohl', 'Helmut Kohl', 'chancellor kohl', 'dr helmut kohl', 'helmut michael kohl', 'helmut kohl', 'helmut josef michael kohl', 'Dr. Helmut Kohl']","Answer the trivia question concisely with the best short answer.
Question: Who in 1990 became the first chancellor of a united Germany?
Answer:",Helmut Kohl.,0.41735923290252686,"{""answer"": ""Helmut Kohl."", ""uncertainty_score"": 0.41735923290252686}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Which canine caper had the song The Day I Fall in Love?,tc_1208,http://www.triviacountry.com/,"[""Beethoven's 2nd (Video Game)"", 'beethoven s second', 'beethoven s 2nd', ""Beethoven's 2nd"", ""Beethoven's Second"", 'beethoven s 2nd video game']","Answer the trivia question concisely with the best short answer.
Question: Which canine caper had the song The Day I Fall in Love?
Answer:",Hooch.,2.4650778770446777,"{""answer"": ""Hooch."", ""uncertainty_score"": 2.4650778770446777}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who composed ‘Finlandia’ (1899) and the ‘Karelia Suite’ (c 1893)?,dpql_5822,https://derbyshirepubquizleague.wordpress.com/,"['sibelius j', 'Sibelius, Jean Julius Christian', 'Jean sibelius', 'Johan Julius Christian Sibelius', 'johan julius christian sibelius', 'sibelius jean julius christian', 'composer jan sibelius', 'Jean Julius Christian Sibelius', 'Jean Sibelius', 'Sibelius J.', 'Jan Sibelius', 'JEAN SIBELIUS', 'jean sibellius', 'jan sibelius', 'Sibelius, Jean', 'Sibelius', 'Composer Jan Sibelius', 'jean julius christian sibelius', 'sibelius', 'Johannes Sibelius', 'jean sibelius', 'johannes sibelius', 'sibelius jean', 'Jean Sibellius']","Answer the trivia question concisely with the best short answer.
Question: Who composed ‘Finlandia’ (1899) and the ‘Karelia Suite’ (c 1893)?
Answer:",Jean Sibelius.,0.07627367973327637,"{""answer"": ""Jean Sibelius."", ""uncertainty_score"": 0.07627367973327637}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who was the first person in the bible to get drunk?,dpql_3356,https://derbyshirepubquizleague.wordpress.com/,"['Nooh', 'Noah and the Ark', ""No'a"", 'Noahian', 'Noah (Hebrew Bible)', 'נוֹחַ', 'no ah', 'noahtic', 'Flood (Bible)', 'noah hebrew bible', ""No'ah"", 'Noahtic', 'Nuach', 'no', 'noah', 'nooh', 'Noah', 'flood bible', 'nuach', 'noahian', 'noah and ark']","Answer the trivia question concisely with the best short answer.
Question: Who was the first person in the bible to get drunk?
Answer:",Noah. (Genesis 9:20-21),1.7297664880752563,"{""answer"": ""Noah. (Genesis 9:20-21)"", ""uncertainty_score"": 1.7297664880752563}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What type of flesh does a pescatarian eat?,qb_10029,http://www.quizballs.com/,"['Fish versus fishes', 'Fish (Biology)', 'fishes or fish', 'pisces zoology', 'fishes versus fish', 'ichthyofauna', 'fin fish', 'inchthyic', 'ichthyes', 'Ichthyoid', 'Fish vs fishes', 'Piscines', 'Fishes', 'Ichthyes', 'Fishes or fish', 'Fish or fishes', 'Fin-fish', 'Fisshes', 'Fush', 'finfish', 'fish', 'Sick fish', 'Fish', 'fishes', 'Fish proteins', 'Pisces (zoology)', 'fish proteins', 'Marine fish', 'sick fish', 'Finfish', 'Inchthyic', 'Ichthyofauna', 'marine fish', 'fish zoology', 'fish versus fishes', 'ichthyoid', 'Fish venoms', 'fush', 'fishbones', 'Fishbones', 'fish biology', 'Fish (zoology)', 'fisshes', 'fish vs fishes', '🐟', 'piscines', 'fish or fishes', 'Fishes versus fish', 'fish venoms']","Answer the trivia question concisely with the best short answer.
Question: What type of flesh does a pescatarian eat?
Answer:",Fish and seafood.,0.43649420142173767,"{""answer"": ""Fish and seafood."", ""uncertainty_score"": 0.43649420142173767}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"March 2, 1904 saw the birth of what famous American author, who once wrote under the pen name Theo LeSieg?",qg_648,https://quizguy.wordpress.com/,"['Dr. Suess', 'Dr. Seuss', 'Suess books', 'dr soice', 'Theodor %22Dr. Seuss%22 Geisel', 'hunches in bunches', 'theodor seuss geisel', 'Dr.seuss', 'theodor 22dr seuss 22 geisel', 'The Story of Dr. Seuss (film)', 'Theodor Seuss', 'doctor seuss', 'theodore geisel', 'Doctor seus', 'The Story of Dr. Seuss', 'Dr seuss', 'Dr.suess', 'Dr. Soice', 'story of dr seuss', 'theo lesieg', 'Gerald McBoing-Boing (book)', 'Gerald McBoing-Boing (2000 book)', 'theo geisel', 'seussian', 'Audrey Geisel', ""Theodor (Dr. Seuss) Geisel's"", 'dr seuss birthday', 'List of films based on Dr. Seuss books', 'Theodor Seuss Geisel', ""Dr. Seuss' Birthday"", 'dr seuss', 'Dr Seuss', 'Dr seus', 'doctor seus', 'teddy geisel', 'Theodore Geissel', 'Hunches in bunches', 'Theo LeSeig', 'Doctor suess', 'biography of dr seuss', 'Dr sues', 'doctor sues', 'theodor dr seuss geisel s', 'gerald mcboing boing 2000 book', 'theodor seuss', 'Dr. sues', 'Theodore Geisel', 'Theo Geisel', 'dr sues', 'Seussian', 'dr suess', 'list of films based on dr seuss books', 'theodor suess geisel', 'gerald mcboing boing book', 'Doctor Seuss', 'Theo LeSieg', 'Dr. Theodore Seuss Giesel', 'list of dr seuss films', 'suess books', 'theodore seuss geisel', 'ted geisel', 'seuss', 'theodore geissel', 'story of dr seuss film', 'audrey geisel', 'Theo. LeSieg', 'Theodore geisel', 'Biography of dr.seuss', 'Theodor Suess Geisel', 'Teddy Geisel', 'Ted Geisel', 'dr theodore seuss giesel', 'Dr. Seus', ""Theodore (Dr. Seuss) Geisel's"", 'Theodore Seuss Geisel', 'Seuss', 'theodore dr seuss geisel s', 'doctor suess', 'theo leseig', 'Dr.Seuss', 'Doctor sues', 'Dr Suess', 'dr seus', 'List of Dr. Seuss films']","Answer the trivia question concisely with the best short answer.
Question: March 2, 1904 saw the birth of what famous American author, who once wrote under the pen name Theo LeSieg?
Answer:",Dr. Seuss.,1.0887372493743896,"{""answer"": ""Dr. Seuss."", ""uncertainty_score"": 1.0887372493743896}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"On which major river does Bamako, the capital of Mali stand?",odql_4890,http://www.odquiz.org.uk/,"['rhopalocystis nigra', 'niger', 'Rhopalocystis nigra', 'Black mould', 'A niger', 'aspergillus niger', 'A. Niger', 'Aspergillus niger var. niger', 'Sterigmatocystis nigra', 'aspergillus niger var niger', 'sterigmatocystis nigra', 'Aspergillus niger', 'Aspergillopsis nigra', 'NIGER', 'aspergillopsis nigra', 'black mould']","Answer the trivia question concisely with the best short answer.
Question: On which major river does Bamako, the capital of Mali stand?
Answer:",Niger River.,0.2975240647792816,"{""answer"": ""Niger River."", ""uncertainty_score"": 0.2975240647792816}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who was the landlady of the Rovers Return when Coronation Street was first broadcast in 1960?,odql_13281,http://www.odquiz.org.uk/,"['annie walker', 'Annie Walker']","Answer the trivia question concisely with the best short answer.
Question: Who was the landlady of the Rovers Return when Coronation Street was first broadcast in 1960?
Answer:",Elsie Tanner.,1.8129019737243652,"{""answer"": ""Elsie Tanner."", ""uncertainty_score"": 1.8129019737243652}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Baldwin I was crowned first king of where in 1100?,qb_6697,http://www.quizballs.com/,"['Asia/Jerusalem', 'jersalem', 'bayt al muqaddas', 'jerusulem', 'el kuds', 'Jeruslem', 'modern jerusalem', 'yerushalayim', 'al quds', 'hierosolyma', 'Jersalem', 'Ierusalem', 'jorsal', 'Bayt al-Muqaddas', 'Jeruslam', 'Al-Quds al-Sharif', 'jerusalem', 'القُدس', 'Jeruzalem', 'jerusalam', 'Al-Kuds', 'Hierosolyma', 'Ursalim', ""J'lem"", 'Jerusalem, Israel', 'Jorsal', 'Yerushalaim', 'jeruselem', 'Yeru-Shalayim', 'Al-Quds', 'ir hakodesh', 'jerusalem israel', 'hierousalem', 'al quds al sharif', 'Yerushalayim', 'Jerusalem, Palestine', 'Jerusalam', 'Jerusulem', 'Al Kuds', 'yerushaláyim', 'Hierousalem', 'El-Quds', 'jeruselum', 'jeruslam', 'Jeruselem', 'baitul maqdis', 'ירושלים', 'Yerushaláyim', 'Yerusalem', 'El-Kuds', 'Jersualem', 'Kudüs', 'alquds', 'ursalim', 'yerushalaim', 'ιερουσαλήμ', 'El Quds', 'Ir Hakodesh', 'Jerusulam', 'Ιερουσαλήμ', 'jeruzalem', 'יְרוּשָׁלַיִם', 'jerusalem palestine', 'Neighbourhoods of Jerusalem', 'asia jerusalem', 'ur shalim', 'neighbourhoods of jerusalem', 'י ם', 'י-ם', 'jeruslem', 'Modern Jerusalem', 'Jerusalem', 'j lem', 'Alquds', 'jersualem', 'Ur Shalim', 'Jeruselum', 'jerusulam', 'el quds', 'El Kuds', 'Baitul Maqdis', 'kudüs', 'yerusalem', 'al kuds', 'yeru shalayim', 'ierusalem']","Answer the trivia question concisely with the best short answer.
Question: Baldwin I was crowned first king of where in 1100?
Answer:",Jerusalem.,0.905896782875061,"{""answer"": ""Jerusalem."", ""uncertainty_score"": 0.905896782875061}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"""Stephen Sondheim's musical """"Sunday in the Park With George"""" was inspired by a painting by whom?""",qw_13727,http://www.quizwise.com/,"['Seurat', 'George Seurat', 'georges seurat', 'Georges-Pierre Seurat', 'seurat neo impressionism and science of color', 'georges pierre seurat', 'Georges Pierre Seurat', 'Seurat, Neo-Impressionism and the science of color', 'george seurat', 'Georges Seurat', 'seurat']","Answer the trivia question concisely with the best short answer.
Question: ""Stephen Sondheim's musical """"Sunday in the Park With George"""" was inspired by a painting by whom?""
Answer:",Georges Seurat.,0.13209925591945648,"{""answer"": ""Georges Seurat."", ""uncertainty_score"": 0.13209925591945648}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"In the 1897 novel 'Dracula', at which seaport in England does the title character make landfall in a violent storm?",odql_3655,http://www.odquiz.org.uk/,"['WHITBY', 'whitby', 'The Whitby']","Answer the trivia question concisely with the best short answer.
Question: In the 1897 novel 'Dracula', at which seaport in England does the title character make landfall in a violent storm?
Answer:",Whitby.,0.4081643223762512,"{""answer"": ""Whitby."", ""uncertainty_score"": 0.4081643223762512}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Which American invented the Polaroid camera in 1947?,sfq_9534,www.sfquiz.org.uk,"['e h land', 'Edwin Herbert Land', 'E. H. Land', 'edwin h land', 'ed land', 'edwin herbert land', 'edwin land', 'Edwin H. Land', 'Ed land', 'Edwin Land']","Answer the trivia question concisely with the best short answer.
Question: Which American invented the Polaroid camera in 1947?
Answer:",Edwin Land.,0.13853468000888824,"{""answer"": ""Edwin Land."", ""uncertainty_score"": 0.13853468000888824}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
How do players indicate their normal club allegiance when playing for The Barbarians?,dpql_2086,https://derbyshirepubquizleague.wordpress.com/,"['Socks/Stockings in club colours', 'socks stockings in club colours']","Answer the trivia question concisely with the best short answer.
Question: How do players indicate their normal club allegiance when playing for The Barbarians?
Answer:",Wearing the opposing team's jersey.,3.5335235595703125,"{""answer"": ""Wearing the opposing team's jersey."", ""uncertainty_score"": 3.5335235595703125}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Within body language the physical space/closeness between people is significant and called?,bb_6826,http://www.businessballs.com/,"['Proxemics', 'Visual code', 'olfactory code', 'semifixed feature space', 'reaction bubble', 'Voice loudness', 'visual code', 'Sociofugal space', 'sociopetal sociofugal axis', 'Sociopetal space', 'fixed feature space', 'Posture-sex identifier', 'Proxemic', 'posture sex identifier', 'sociofugal space', 'Semifixed-feature space', 'Fixed-feature space', 'sociopetal space', 'proxemics', 'Thermal code', 'Olfactory code', 'proxemic', 'voice loudness', 'Sociopetal-sociofugal axis', 'thermal code', 'Reaction bubble']","Answer the trivia question concisely with the best short answer.
Question: Within body language the physical space/closeness between people is significant and called?
Answer:",Proxemics.,0.9083309173583984,"{""answer"": ""Proxemics."", ""uncertainty_score"": 0.9083309173583984}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who was the daughter of William Godwin and Mary Woolstencraft?,qf_2785,http://quiz4free.com/,"['mary shelley 12', 'Mary Shelley. 12']","Answer the trivia question concisely with the best short answer.
Question: Who was the daughter of William Godwin and Mary Woolstencraft?
Answer:",Mary Shelley.,0.12210256606340408,"{""answer"": ""Mary Shelley."", ""uncertainty_score"": 0.12210256606340408}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
